channelreachidpk,channelareaidfk,sdsfeaturedescription,mediaidfk,sdsid,sdsmetadataid,sourceprojection,mileagestart,mileageend,reportedlength,depthmaintained,depthauthorized,widthfrom,widthto,datecreated,sdsfeaturename,dateuploaded,sourceagency,usacedistrictcode,dateloadedenterprise,projectedarea,areasizeuom,channelreachcategory,channelreachtype,epsg,Shape__Area,Shape__Length
CEMVR_UM_20_MVR_15,CEMVR_UM_20_MVR,Pool 20 RM 349 - 350,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{b8aa3e5c-e379-4b83-b37d-0ed1159f23b9},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,349.000000000000000,350.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 20,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,18507745.800648450851440,Square Foot,Inland,non_fixed,3436,0.000181901908718,0.106958419894542
CEMVR_UM_20_MVR_16,CEMVR_UM_20_MVR,Pool 20 RM 348 - 349,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{6c798c61-2af6-47df-a746-6bb98ec99347},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,348.000000000000000,349.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 20,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,11126042.956825140863657,Square Foot,Inland,non_fixed,3436,0.000109334969011,0.046141766384553
CEMVR_UM_20_MVR_17,CEMVR_UM_20_MVR,Pool 20 RM 347 - 348,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{62777f5c-1ce1-4173-9dea-1224c5c568c2},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,347.000000000000000,348.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 20,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,16127722.682656239718199,Square Foot,Inland,non_fixed,3436,0.000158455758765,0.093672152490827
CEMVR_UM_20_MVR_18,CEMVR_UM_20_MVR,Pool 20 RM 346 - 347,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{82ad39c6-31c4-4609-970a-9bff24702821},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,346.000000000000000,347.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 20,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,16593717.152275580912828,Square Foot,Inland,non_fixed,3436,0.000163001484907,0.126486597184847
CEMVR_UM_20_MVR_19,CEMVR_UM_20_MVR,Pool 20 RM 345 - 346,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{417abb20-35f6-4b45-b78b-0db5fcc47d9a},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,345.000000000000000,346.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 20,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,14321553.242566239088774,Square Foot,Inland,non_fixed,3436,0.000140652514801,0.057720530474840
CEMVR_UM_20_MVR_2,CEMVR_UM_20_MVR,Pool 20 RM 362 - 363,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{30974e98-f39b-48f8-b70e-f3e38d48b304},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,362.000000000000000,363.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 20,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,14274855.386471560224891,Square Foot,Inland,non_fixed,3436,0.000140623920970,0.060861265889524
CEMVR_UM_20_MVR_20,CEMVR_UM_20_MVR,Pool 20 RM 343.2 - 345,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{31bf11ed-54b1-4076-9eeb-f27f60446a26},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,343.199999999999989,345.000000000000000,1.800000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 20,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,28632008.911903131753206,Square Foot,Inland,non_fixed,3436,0.000281121967646,0.091970606219409
CEMVR_UM_20_MVR_3,CEMVR_UM_20_MVR,Pool 20 RM 361 - 362,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{ee65a02d-e81e-4271-9f49-c6f136fb8905},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,361.000000000000000,362.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 20,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,11684390.263191500678658,Square Foot,Inland,non_fixed,3436,0.000115099802315,0.052367675398580
CEMVR_UM_20_MVR_4,CEMVR_UM_20_MVR,Pool 20 RM 360 - 361,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{a53f2d47-c944-4f0f-b37d-0c92257bf47f},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,360.000000000000000,361.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 20,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,9613682.657550139352679,Square Foot,Inland,non_fixed,3436,0.000094688151876,0.049340188718521
CEMVR_UM_20_MVR_5,CEMVR_UM_20_MVR,Pool 20 RM 359 - 360,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{315e52a8-fdbb-4e45-b63c-c76aa9a32347},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,359.000000000000000,360.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 20,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,10300679.085930719971657,Square Foot,Inland,non_fixed,3436,0.000101440148455,0.047782575861977
CEMVR_UM_20_MVR_6,CEMVR_UM_20_MVR,Pool 20 RM 358 - 359,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{b58bcece-5f4d-482f-a319-b05e09b9d69a},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,358.000000000000000,359.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 20,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,12803412.603949319571257,Square Foot,Inland,non_fixed,3436,0.000126064668166,0.062926870727977
CEMVR_UM_20_MVR_7,CEMVR_UM_20_MVR,Pool 20 RM 357 - 358,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{91e0bd7e-84f3-4925-bacd-e37b04c20663},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,357.000000000000000,358.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 20,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,10706969.484901130199432,Square Foot,Inland,non_fixed,3436,0.000105403358475,0.046173017788894
CEMVR_UM_20_MVR_8,CEMVR_UM_20_MVR,Pool 20 RM 356 - 357,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{3fd43cbb-8222-457a-ac9d-725f6a154729},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,356.000000000000000,357.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 20,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,12788921.433052409440279,Square Foot,Inland,non_fixed,3436,0.000125874666992,0.065266400363811
CEMVR_UM_20_MVR_9,CEMVR_UM_20_MVR,Pool 20 RM 355 - 356,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{f25376f4-d554-4179-9b7c-542a8f4d8daa},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,355.000000000000000,356.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 20,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,15973507.952867619693279,Square Foot,Inland,non_fixed,3436,0.000157185102807,0.070284896085732
CEMVR_UM_21_MVR_1,CEMVR_UM_21_MVR,Pool 21 RM 342 - 343.2,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{4f0be1e1-31d5-4bfc-8358-ef7c298e608f},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,342.000000000000000,343.199999999999989,1.200000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 21,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,15313509.371013939380646,Square Foot,Inland,non_fixed,3436,0.000150308153934,0.076458586984534
CEMVR_UM_21_MVR_10,CEMVR_UM_21_MVR,Pool 21 RM 333 - 334,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{2eaa009c-a385-41f0-9004-f979c5d6452c},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,333.000000000000000,334.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 21,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,10047872.290480049327016,Square Foot,Inland,non_fixed,3436,0.000098446943412,0.045995170355502
CEMVR_UM_21_MVR_11,CEMVR_UM_21_MVR,Pool 21 RM 332 - 333,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{7fd2aea8-05a9-49db-8992-e456953c2eda},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,332.000000000000000,333.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 21,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,15108744.943901469931006,Square Foot,Inland,non_fixed,3436,0.000148005143728,0.098220826673615
CEMVR_UM_21_MVR_12,CEMVR_UM_21_MVR,Pool 21 RM 331 - 332,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{edd0d7f7-6ce2-4c42-ab8c-99be2bbe9e00},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,331.000000000000000,332.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 21,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,16102306.004882890731096,Square Foot,Inland,non_fixed,3436,0.000157712318696,0.094533040710258
CEMVR_UM_21_MVR_13,CEMVR_UM_21_MVR,Pool 21 RM 330 - 331,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{9e4a1293-1214-4951-8403-c3fadf2f84d6},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,330.000000000000000,331.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 21,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,16413983.070506229996681,Square Foot,Inland,non_fixed,3436,0.000160732543463,0.059271682155870
CEMVR_UM_21_MVR_14,CEMVR_UM_21_MVR,Pool 21 RM 329 - 330,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{0b34cbcd-3bc1-434c-9ccb-42ec249ec0c5},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,329.000000000000000,330.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 21,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,13553602.756377149373293,Square Foot,Inland,non_fixed,3436,0.000132697710114,0.048732558646292
CEMVR_UM_21_MVR_15,CEMVR_UM_21_MVR,Pool 21 RM 328 - 329,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{adfa45ce-f932-49ce-8e89-e2a8dc176610},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,328.000000000000000,329.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 21,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,14380676.008462840691209,Square Foot,Inland,non_fixed,3436,0.000140771830729,0.058261796925838
CEMVR_UM_21_MVR_16,CEMVR_UM_21_MVR,Pool 21 RM 327 - 328,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{1f6abba9-906b-4ee7-af19-dc4c0bf26ac5},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,327.000000000000000,328.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 21,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,12190228.310314809903502,Square Foot,Inland,non_fixed,3436,0.000119313129517,0.061609878070392
CEMVR_UM_21_MVR_17,CEMVR_UM_21_MVR,Pool 21 RM 326 - 327,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{8a296bd0-8935-4232-bd97-6ff7f3dc1ebe},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,326.000000000000000,327.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 21,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,12543952.480782609432936,Square Foot,Inland,non_fixed,3436,0.000122755864368,0.051950802345178
CEMVR_UM_21_MVR_18,CEMVR_UM_21_MVR,Pool 21 RM 325 - 326,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{b566953e-0605-42a1-8023-145d2bd07a8f},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,325.000000000000000,326.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 21,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,16051723.033070450648665,Square Foot,Inland,non_fixed,3436,0.000157051259748,0.078288415485223
CEMVR_UM_21_MVR_2,CEMVR_UM_21_MVR,Pool 21 RM 341 - 342,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{2a83a657-e21e-418a-aa71-677379aceb18},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,341.000000000000000,342.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 21,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,11409023.634018799290061,Square Foot,Inland,non_fixed,3436,0.000111958308707,0.056897400881110
CEMVR_UM_21_MVR_3,CEMVR_UM_21_MVR,Pool 21 RM 340 - 341,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{dac88e7f-8e1d-4629-900c-f92a7b580c0f},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,340.000000000000000,341.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 21,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,10645236.079315889626741,Square Foot,Inland,non_fixed,3436,0.000104441980739,0.047116858880356
CEMVR_UM_21_MVR_4,CEMVR_UM_21_MVR,Pool 21 RM 339 - 340,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{57fd008f-50f0-45a2-9be2-6178ebba49f4},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,339.000000000000000,340.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 21,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,12077416.361034929752350,Square Foot,Inland,non_fixed,3436,0.000118469347854,0.062815390868547
CEMVR_UM_21_MVR_5,CEMVR_UM_21_MVR,Pool 21 RM 338 - 339,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{cdf9b76e-e0d1-4bb7-bda9-959e9722dc06},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,338.000000000000000,339.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 21,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,10737626.745571140199900,Square Foot,Inland,non_fixed,3436,0.000105306444311,0.047448669250968
CEMVR_UM_21_MVR_6,CEMVR_UM_21_MVR,Pool 21 RM 337 - 338,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{cbc4e32c-46e7-4484-b0c8-0edb31efb827},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,337.000000000000000,338.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 21,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,10210734.269371680915356,Square Foot,Inland,non_fixed,3436,0.000100118568525,0.049705743362051
CEMVR_UM_21_MVR_7,CEMVR_UM_21_MVR,Pool 21 RM 336 - 337,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{480d1f39-660a-48af-961c-6231deb502ef},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,336.000000000000000,337.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 21,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,9785916.128343710675836,Square Foot,Inland,non_fixed,3436,0.000095934895853,0.050459738501954
CEMVR_UM_21_MVR_8,CEMVR_UM_21_MVR,Pool 21 RM 335 - 336,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{5d86dc3c-16a8-4a5b-9b1d-5dd7c4b9dc28},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,335.000000000000000,336.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 21,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,7298579.268903519958258,Square Foot,Inland,non_fixed,3436,0.000071535823281,0.040849770161012
CEMVR_UM_21_MVR_9,CEMVR_UM_21_MVR,Pool 21 RM 334 - 335,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{eef750ab-a76e-4413-be58-388eec429a40},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,334.000000000000000,335.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 21,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,11017449.554616989567876,Square Foot,Inland,non_fixed,3436,0.000107967253371,0.054502315158436
CEMVR_UM_22_MVR_1,CEMVR_UM_22_MVR,Pool 22 RM 324 - 325,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{a77b06b8-c6be-4bff-bea9-82f79386d87a},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,324.000000000000000,325.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 22,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,9466047.636371489614248,Square Foot,Inland,non_fixed,3436,0.000092602318546,0.056071001641656
CEMVR_UM_22_MVR_10,CEMVR_UM_22_MVR,Pool 22 RM 315 - 316,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{733568bf-e44e-40ac-9b54-a65f7fac6924},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,315.000000000000000,316.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 22,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,11331132.374665569514036,Square Foot,Inland,non_fixed,3436,0.000110692862108,0.068373294185942
CEMVR_UM_22_MVR_11,CEMVR_UM_22_MVR,Pool 22 RM 314 - 315,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{1a07aded-9ece-45b5-9687-cdffe8370f67},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,314.000000000000000,315.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 22,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,12764878.978524060919881,Square Foot,Inland,non_fixed,3436,0.000124676190353,0.052993371572015
CEMVR_UM_22_MVR_12,CEMVR_UM_22_MVR,Pool 22 RM 313 - 314,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{3e893a3f-0a89-4496-93ff-1b0defb21845},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,313.000000000000000,314.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 22,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,15299014.595118779689074,Square Foot,Inland,non_fixed,3436,0.000149396213374,0.060552505147757
CEMVR_UM_22_MVR_13,CEMVR_UM_22_MVR,Pool 22 RM 312 - 313,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{c4ba2c87-1897-4f4f-af70-2042bfae09c6},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,312.000000000000000,313.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 22,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,11974824.549464970827103,Square Foot,Inland,non_fixed,3436,0.000116910724955,0.052986175616402
CEMVR_UM_22_MVR_14,CEMVR_UM_22_MVR,Pool 22 RM 311 - 312,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{00d6097d-0f28-4900-b04e-6afb438754de},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,311.000000000000000,312.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 22,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,16053609.344682089984417,Square Foot,Inland,non_fixed,3436,0.000156700626803,0.119809961262426
CEMVR_UM_22_MVR_15,CEMVR_UM_22_MVR,Pool 22 RM 310 - 311,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{cdbf9b30-791d-483d-884f-071ef4b69436},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,310.000000000000000,311.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 22,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,10459743.790466619655490,Square Foot,Inland,non_fixed,3436,0.000102079066437,0.061829490631967
CEMVR_UM_22_MVR_16,CEMVR_UM_22_MVR,Pool 22 RM 309 - 310,NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,{3a26af0c-de98-4bab-9299-67670ca419e1},NCF_CEMVR_DIS_ILLINOIS_WEST_20230203.ZIP,NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet,309.000000000000000,310.000000000000000,1.000000000000000,9.000000000000000,9.000000000000000,999.000000000000000,999.000000000000000,,Upper Mississippi River Pool 22,2/3/2023 0:00:00.000,CEMVR_DIS,CEMVR,10/28/2024 7:18:03.000,9623537.144812349230051,Square Foot,Inland,non_fixed,3436,0.000093902789331,0.052695487954228
